Season,GameID,Drive,n.sacks,n.completions,n.incompletions,n.stuffed.runs,n.positive.runs,n.negative.plays,n.fumbles,first.downs.gained,third.downs.converted,takeaway.nonscore,turnover.nonscore,punt.safety,pts.scored,ST.return.yards.net,off.ST.start.pos,off.ST.yards.gained
2013,2013092902,20,0,2,0,0,2,0,0,1,0,0,0,1,0,25,80,50
2013,2013092902,21,0,1,0,0,3,1,0,1,0,0,0,0,0,49,84,55
2013,2013092902,22,0,1,0,0,3,0,0,3,0,0,0,0,0,8,51,48
2013,2013092902,23,1,0,0,0,0,0,1,0,0,0,0,0,0,4,84,4
2013,2013092902,24,0,2,0,0,1,0,0,1,0,0,0,1,0,29,86,58
2013,2013092902,25,0,2,0,0,4,0,0,2,0,0,0,0,3,43,81,99
2013,2013092902,26,0,10,0,1,1,1,0,3,1,0,0,0,8,14,77,91
2013,2013092902,27,0,1,0,1,0,1,1,1,0,0,0,0,0,1,54,19
2013,2013092902,28,0,7,0,0,0,0,0,2,0,0,0,0,8,10,60,70
2013,2013092902,29,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,50,0
2013,2013092903,1,0,0,0,0,3,0,0,1,0,0,0,1,0,3,80,6
2013,2013092903,2,0,0,0,0,2,0,0,1,0,0,0,0,3,48,70,88
2013,2013092903,3,0,3,0,0,4,0,0,4,0,0,0,0,0,9,81,72
2013,2013092903,4,1,0,0,1,2,4,0,1,0,0,0,1,0,-7,91,-14
2013,2013092903,5,0,4,0,2,0,0,0,3,0,0,0,0,7,31,90,121
2013,2013092903,6,1,2,0,0,1,0,1,1,0,0,0,1,0,37,76,74
2013,2013092903,7,0,5,0,0,4,0,0,4,1,0,0,0,7,5,80,85
2013,2013092903,8,0,0,0,0,0,0,1,0,0,0,0,0,0,19,80,19
2013,2013092903,9,0,1,0,0,2,0,0,1,0,0,0,0,3,22,19,37
2013,2013092903,10,0,1,0,1,2,0,0,1,0,0,0,1,0,48,80,96
2013,2013092903,11,0,4,0,0,4,0,1,4,0,0,0,0,3,42,91,109
2013,2013092903,12,0,0,0,0,0,0,0,0,0,0,0,0,0,37,NA,NA
2013,2013092903,13,1,1,0,0,1,2,0,0,0,0,0,1,0,1,75,2
2013,2013092903,14,1,1,0,1,3,2,0,2,0,0,0,1,0,35,87,70
2013,2013092903,15,0,2,0,2,1,1,0,1,0,0,0,1,0,39,80,78
2013,2013092903,16,0,0,0,0,1,0,1,0,0,0,0,0,0,21,83,25
2013,2013092903,17,0,0,0,0,0,0,0,0,0,0,0,0,3,39,21,39
2013,2013092903,18,0,3,0,1,1,1,0,2,0,0,0,1,0,5,80,10
2013,2013092903,19,1,4,0,1,7,4,1,5,2,0,0,0,7,3,98,101
2013,2013092903,20,1,1,0,0,0,1,0,0,0,0,0,1,0,6,80,12
2013,2013092903,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47,3
2013,2013092903,22,0,0,0,0,4,0,0,1,0,0,0,0,-6,58,57,75
2013,2013092903,23,1,4,0,1,0,1,0,2,0,0,0,1,0,34,80,68
2013,2013092903,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,82
2013,2013092903,25,0,3,0,0,1,0,0,1,0,0,0,1,0,42,80,84
2013,2013092903,26,1,1,0,0,1,1,0,1,0,0,0,1,0,15,80,30
2013,2013092903,27,1,2,0,1,1,1,0,2,0,0,0,1,0,5,87,10
2013,2013092903,28,0,1,0,1,4,2,0,2,0,0,0,0,3,45,55,73
2013,2013092904,1,0,1,0,0,2,0,0,1,0,0,0,1,0,35,79,70
2013,2013092904,2,0,1,0,0,2,0,0,1,0,0,0,0,0,32,80,48
2013,2013092904,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,68,4
2013,2013092904,4,0,0,0,1,1,0,0,0,0,0,0,0,3,53,41,59
2013,2013092904,5,0,2,0,0,1,0,0,1,0,0,0,1,0,6,80,12
2013,2013092904,6,0,2,0,0,1,2,0,0,0,0,0,1,0,21,80,42
2013,2013092904,7,0,3,0,0,2,0,0,3,0,0,0,0,3,22,58,76
2013,2013092904,8,0,0,0,1,3,0,0,1,0,0,0,0,-6,41,80,55
2013,2013092904,9,0,0,0,1,2,0,0,0,0,0,0,1,0,29,80,58
2013,2013092904,10,0,2,0,1,3,1,0,3,0,0,0,0,7,1,81,82
2013,2013092904,11,0,1,0,0,0,0,0,0,0,0,0,1,0,10,80,20
2013,2013092904,12,1,5,0,0,2,3,0,3,0,0,0,0,3,46,72,90
2013,2013092904,13,1,2,0,0,0,1,0,0,0,0,0,1,0,5,80,10
2013,2013092904,14,0,1,0,0,1,0,0,1,0,0,0,0,0,2,70,23
2013,2013092904,15,1,1,0,0,1,1,0,0,0,0,0,1,0,5,78,10
2013,2013092904,16,0,2,0,0,0,0,0,1,0,0,0,0,7,31,63,94
2013,2013092904,17,1,0,0,1,1,1,0,0,0,0,0,1,0,-5,79,-10
2013,2013092904,18,1,7,0,1,4,2,0,4,0,0,0,0,7,5,72,77
2013,2013092904,19,1,3,0,1,1,2,0,5,1,0,1,0,0,56,80,132
2013,2013092904,20,0,0,0,2,7,0,0,4,0,0,0,1,0,46,96,92
2013,2013092904,21,0,1,0,0,0,0,0,1,0,0,0,0,0,7,77,23
2013,2013092904,22,0,2,0,1,2,1,0,2,0,0,0,0,3,28,47,65
2013,2013092904,23,0,6,0,0,1,0,0,4,0,0,0,0,0,12,89,66
2013,2013092905,1,0,1,0,0,3,0,0,1,0,0,0,1,0,21,82,42
2013,2013092905,2,0,1,0,0,1,1,0,0,0,0,0,1,0,11,92,22
2013,2013092905,3,0,2,0,0,0,1,0,0,0,0,0,1,0,32,66,64
2013,2013092905,4,0,1,0,0,3,1,0,1,0,0,0,1,0,8,63,16
2013,2013092905,5,1,5,0,0,3,0,0,4,1,0,0,0,7,5,98,103
2013,2013092905,6,0,1,0,0,1,0,0,0,0,0,0,0,7,69,74,143
2013,2013092905,7,0,4,0,2,0,2,0,2,0,0,0,1,0,35,80,70
2013,2013092905,8,1,2,0,1,2,1,1,1,0,0,0,0,0,35,88,59
2013,2013092905,9,0,0,0,0,1,0,1,0,0,0,0,0,0,31,35,34
2013,2013092905,10,1,0,0,0,1,1,0,0,0,0,0,1,0,-8,69,-16
2013,2013092905,11,0,2,0,0,1,0,0,1,0,0,0,0,3,51,64,82
2013,2013092905,12,0,7,0,0,0,0,0,3,1,0,1,0,0,44,80,98
2013,2013092905,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,34
2013,2013092905,14,0,0,0,1,0,1,0,0,0,0,0,1,0,12,74,24
2013,2013092905,15,0,1,0,0,1,1,0,1,0,0,0,0,0,-4,65,12
2013,2013092905,16,0,0,0,1,2,0,0,0,0,0,0,1,0,45,64,90
2013,2013092905,17,0,2,0,1,0,0,0,1,0,0,0,1,0,6,80,12
2013,2013092905,18,0,0,0,0,1,1,0,0,0,0,0,0,0,17,80,8
2013,2013092905,19,0,1,0,0,1,0,0,1,0,0,0,0,0,26,45,37
2013,2013092905,20,0,0,0,0,1,0,0,0,0,0,0,1,0,36,74,72
2013,2013092905,21,0,1,0,0,0,0,0,0,0,0,0,1,0,32,70,64
2013,2013092905,22,0,2,0,0,1,1,0,0,0,0,0,1,0,16,79,32
2013,2013092905,23,0,1,0,0,1,0,0,2,0,0,0,1,6,17,35,34
2013,2013092905,24,0,4,0,1,8,2,0,4,1,0,0,0,7,2,80,82
2013,2013092905,25,0,0,0,0,2,0,1,1,0,0,0,0,0,2,80,19
2013,2013092905,26,0,1,0,1,1,1,0,0,0,0,0,0,7,34,35,69
2013,2013092905,27,1,4,0,0,1,1,0,2,0,0,1,0,0,48,92,91
2013,2013092905,28,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,51,2
2013,2013092906,1,0,2,0,0,3,0,0,3,0,0,0,0,3,54,83,101
2013,2013092906,2,0,3,0,0,1,0,0,1,0,0,0,1,0,25,80,50
2013,2013092906,3,0,2,0,0,0,0,0,0,0,0,0,0,7,70,76,146
2013,2013092906,4,0,3,0,1,3,0,0,3,0,0,0,0,7,8,75,83
2013,2013092906,5,0,0,0,1,1,0,0,0,0,0,0,1,0,44,84,88
2013,2013092906,6,0,1,0,0,0,0,0,0,0,0,0,1,0,39,55,78
2013,2013092906,7,0,0,0,0,1,0,0,0,0,0,0,1,0,39,85,78
2013,2013092906,8,0,2,0,0,2,1,0,0,0,0,0,1,0,14,77,28
2013,2013092906,9,0,0,0,0,1,0,0,0,0,0,0,0,7,60,60,120
2013,2013092906,10,3,6,0,1,3,3,0,4,0,0,0,0,3,26,86,104
2013,2013092906,11,1,2,0,0,2,0,1,2,1,0,0,0,3,37,66,84
2013,2013092906,12,0,0,0,0,1,0,0,1,0,0,0,0,0,3,80,14
2013,2013092906,13,0,2,0,2,2,1,0,3,0,0,0,0,7,1,80,81
2013,2013092906,14,0,2,0,0,4,1,0,2,0,0,0,0,7,7,75,82
2013,2013092906,15,0,1,0,1,1,0,0,1,0,0,0,0,0,37,84,49
2013,2013092906,16,0,2,0,0,0,0,0,1,0,0,0,0,7,16,37,53
2013,2013092906,17,1,1,0,0,1,1,0,1,0,0,0,1,0,-9,80,-18
2013,2013092906,18,0,0,0,1,2,0,0,0,0,0,0,1,0,33,76,66
2013,2013092906,19,0,7,0,0,0,1,0,4,0,0,0,0,7,15,77,92
2013,2013092906,20,0,4,0,1,3,1,0,3,0,0,1,0,0,44,72,89
2013,2013092906,21,0,5,0,0,1,0,0,3,0,0,0,0,3,28,65,82
2013,2013092906,22,0,2,0,0,4,0,0,1,0,0,0,1,0,2,80,4
2013,2013092906,23,1,6,0,0,0,0,1,4,0,0,0,0,0,11,78,83
2013,2013092906,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,89,76
2013,2013092907,1,1,1,0,0,0,1,0,0,0,0,0,1,0,7,80,14
2013,2013092907,2,1,2,0,1,1,2,0,1,0,0,0,1,0,-11,66,-22
2013,2013092907,3,0,2,0,0,1,0,1,1,0,0,0,0,0,12,70,31
2013,2013092907,4,0,2,0,1,2,1,0,2,0,0,0,0,7,8,41,49
2013,2013092907,5,0,1,0,0,1,1,0,0,0,0,0,1,0,47,80,94
2013,2013092907,6,0,2,0,0,2,1,0,1,0,0,0,1,0,56,69,112
2013,2013092907,7,0,1,0,1,0,0,0,0,0,0,0,1,0,31,82,62
2013,2013092907,8,0,2,0,2,2,2,0,2,1,0,0,1,0,32,79,64
2013,2013092907,9,0,2,0,1,1,0,0,2,0,0,0,1,0,52,80,104
2013,2013092907,10,0,2,0,2,0,2,0,1,0,0,0,1,0,21,86,42
2013,2013092907,11,0,0,0,0,1,0,0,0,0,0,0,1,0,7,59,14
2013,2013092907,12,0,5,0,1,3,2,0,3,1,0,0,0,3,50,93,111
2013,2013092907,13,0,1,0,0,0,0,0,0,0,0,0,1,0,4,80,8
2013,2013092907,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76,54
2013,2013092907,15,0,2,0,1,2,1,0,2,0,0,0,1,0,38,79,76
2013,2013092907,16,0,5,0,1,5,3,0,5,0,0,0,0,0,0,92,77
2013,2013092907,17,0,0,0,0,1,1,0,1,0,0,0,1,0,35,80,70
2013,2013092907,18,0,2,0,0,2,2,0,2,0,0,0,0,0,3,56,26
2013,2013092907,19,0,2,0,0,2,0,1,1,0,0,0,0,0,50,77,79
2013,2013092907,20,0,3,0,0,0,1,0,1,0,0,0,0,3,42,50,68
2013,2013092907,21,0,3,0,1,3,2,0,1,1,0,0,1,0,47,84,94
2013,2013092907,22,0,2,0,0,0,1,0,2,0,0,0,1,0,18,80,36
2013,2013092907,23,0,0,0,0,1,0,0,0,0,0,0,0,0,11,93,15
2013,2013092907,24,0,1,0,0,0,0,0,0,0,0,0,0,7,13,13,26
2013,2013092907,25,1,0,0,1,0,1,0,0,0,0,0,1,0,-9,90,-18
2013,2013092907,26,0,1,0,2,1,1,1,1,0,0,0,0,3,27,38,56
2013,2013092907,27,0,2,0,0,0,0,0,1,0,0,0,0,0,5,80,26
2013,2013092907,28,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,42,-2
2013,2013092908,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34,80,39
2013,2013092908,2,0,1,0,0,4,1,0,1,0,0,0,0,7,1,18,19
2013,2013092908,3,0,0,0,0,2,1,0,0,0,0,0,1,0,36,80,72
2013,2013092908,4,1,6,0,1,2,1,0,4,0,0,0,0,3,26,75,93
2013,2013092908,5,1,3,0,0,3,1,0,3,1,0,0,0,3,45,90,108
2013,2013092908,6,0,1,0,0,1,1,0,1,0,0,0,1,0,26,80,52
2013,2013092908,7,1,2,0,0,2,2,1,1,1,0,0,0,0,9,80,36
2013,2013092908,8,0,2,0,1,2,0,0,1,0,0,0,0,7,4,26,30
2013,2013092908,9,0,5,0,0,2,2,0,2,0,0,0,0,3,47,77,95
2013,2013092908,10,1,0,0,0,2,1,0,0,0,0,0,1,0,11,80,22
2013,2013092908,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,5
2013,2013092908,12,0,6,0,0,1,0,0,2,0,0,0,0,7,16,46,62
2013,2013092908,13,0,0,0,0,0,0,0,0,0,0,0,0,0,33,NA,NA
2013,2013092908,14,0,2,0,2,0,1,0,1,0,0,0,1,0,28,80,56
2013,2013092908,15,0,0,0,0,1,0,0,0,0,0,0,1,0,32,86,64
2013,2013092908,16,0,1,0,2,0,2,0,1,0,0,0,1,0,57,62,114
2013,2013092908,17,1,2,0,0,0,1,0,0,0,0,0,1,0,10,85,20
2013,2013092908,18,0,0,0,0,2,0,0,0,0,0,0,1,0,1,41,2
2013,2013092908,19,0,1,0,0,2,1,0,1,1,0,0,1,0,52,99,104
2013,2013092908,20,0,0,0,1,1,1,0,1,0,0,0,1,0,16,87,32
2013,2013092908,21,0,3,0,1,2,2,0,2,0,0,1,0,0,-2,76,34
2013,2013092908,22,0,1,0,1,1,1,0,0,0,0,0,1,0,-1,58,-2
2013,2013092908,23,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,84,-2
2013,2013092908,24,0,6,0,0,1,0,0,3,0,0,0,0,7,34,82,116
2013,2013092908,25,0,1,0,0,2,0,0,0,0,0,0,0,7,77,80,157
2013,2013092908,26,1,3,0,0,4,1,0,3,0,0,0,1,0,5,80,10
2013,2013092908,27,0,0,0,1,2,1,0,1,0,0,0,0,0,-1,92,63
2013,2013092909,1,0,0,0,0,2,0,0,0,0,0,0,1,0,4,80,8
2013,2013092909,2,0,4,0,0,3,0,0,3,0,0,0,0,7,6,74,80
2013,2013092909,3,0,2,0,1,6,0,0,4,1,0,0,0,3,35,82,100
2013,2013092909,4,0,0,0,0,0,0,0,0,0,0,0,0,7,105,2,107
2013,2013092909,5,0,3,0,2,8,2,0,4,0,0,0,0,3,25,80,98
2013,2013092909,6,0,1,0,0,0,0,0,0,0,0,0,1,0,35,80,70
2013,2013092909,7,0,2,0,1,2,1,0,2,0,0,0,0,7,4,64,68
2013,2013092909,8,0,4,0,0,7,0,0,5,0,0,0,0,7,4,80,84
2013,2013092909,9,0,4,0,0,2,2,0,2,0,0,0,1,0,37,80,74
2013,2013092909,10,1,4,0,2,0,3,0,1,0,0,0,1,0,23,90,46
2013,2013092909,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,80
2013,2013092909,12,0,5,0,0,5,1,0,7,0,0,0,0,7,1,80,81
2013,2013092909,13,0,0,0,0,3,0,0,1,0,0,0,1,0,35,80,70
2013,2013092909,14,0,5,0,0,2,0,0,4,0,0,0,0,7,15,80,95
2013,2013092909,15,1,0,0,0,1,1,0,0,0,0,0,1,0,-4,80,-8
2013,2013092909,16,0,5,0,0,2,0,0,3,0,0,0,0,7,4,65,69
2013,2013092909,17,1,1,0,0,0,1,0,1,0,0,0,1,0,11,80,22
2013,2013092909,18,1,3,0,1,2,2,0,3,1,0,1,0,6,46,35,53
2013,2013092909,19,0,1,0,3,1,1,0,2,0,0,0,0,3,53,64,83
2013,2013092909,20,0,3,0,0,3,0,0,2,0,0,0,0,7,6,80,86
2013,2013092909,21,0,1,0,0,7,0,0,3,0,0,0,0,0,-1,80,33
2013,2013092910,1,0,0,0,1,1,0,0,0,0,0,0,1,0,47,80,94
2013,2013092910,2,1,0,0,0,2,1,0,1,0,0,0,1,0,-4,64,-8
2013,2013092910,3,0,0,0,0,1,0,0,0,0,0,0,1,0,49,90,98
2013,2013092910,4,0,1,0,1,1,1,0,1,0,0,0,1,6,39,35,78
2013,2013092910,5,0,5,0,0,4,1,0,3,1,0,0,0,7,18,81,99
2013,2013092910,6,0,5,0,0,4,2,0,5,0,0,0,0,3,25,80,98
2013,2013092910,7,1,1,0,0,3,1,0,1,0,0,0,0,-6,45,80,68
2013,2013092910,8,0,3,0,0,2,0,0,1,1,0,0,1,0,44,81,88
2013,2013092910,9,1,2,0,2,3,0,0,2,0,0,1,0,0,-10,80,31
2013,2013092910,10,1,0,0,1,1,2,0,0,0,0,0,1,0,-7,51,-14
2013,2013092910,11,0,2,0,0,0,0,0,0,0,0,0,1,0,2,81,4
2013,2013092910,12,0,2,0,0,2,0,0,0,0,0,0,0,0,4,68,15
2013,2013092910,13,0,0,0,0,1,0,0,0,0,0,0,1,0,13,80,26
2013,2013092910,14,0,1,0,1,0,1,0,0,0,0,0,1,0,45,70,90
2013,2013092910,15,0,1,0,0,2,0,0,0,0,0,0,1,0,5,63,10
2013,2013092910,16,0,1,0,1,1,1,1,0,0,0,0,0,0,3,89,4
2013,2013092910,17,0,1,0,1,1,0,0,0,0,0,1,0,0,52,42,61
2013,2013092910,18,0,3,0,1,3,1,0,2,0,0,0,0,7,5,58,63
2013,2013092910,19,2,2,0,0,0,3,0,1,0,0,0,1,0,-6,80,-12
2013,2013092910,20,0,1,0,1,2,1,0,1,0,0,0,1,0,39,64,78
2013,2013092910,21,1,1,0,0,1,1,0,1,0,0,0,1,0,-2,86,-4
2013,2013092910,22,0,2,0,1,0,1,1,0,0,0,0,1,0,7,76,14
2013,2013092910,23,1,1,0,0,2,0,1,1,0,0,0,0,0,42,70,61
2013,2013092910,24,0,1,0,0,1,0,0,1,0,0,0,0,7,14,42,56
2013,2013092910,25,0,3,0,0,2,1,1,2,0,0,0,0,0,17,71,71
2013,2013092910,26,0,0,0,1,5,1,0,0,0,0,0,1,0,3,84,6
2013,2013092910,27,0,1,0,0,0,0,0,0,0,0,0,0,0,17,70,57
2013,2013092911,1,1,0,0,0,1,1,0,1,0,0,0,1,0,39,80,78
2013,2013092911,2,0,2,0,0,0,0,0,0,0,0,0,1,0,4,59,8
2013,2013092911,3,0,0,0,0,2,0,0,0,0,0,0,1,0,24,82,48
2013,2013092911,4,0,3,0,0,2,1,0,1,1,0,0,0,7,26,65,91
2013,2013092911,5,1,1,0,0,0,1,0,0,0,0,0,1,0,-8,80,-16
2013,2013092911,6,0,1,0,0,4,0,0,1,0,0,0,1,0,21,65,42
2013,2013092911,7,0,6,0,0,3,0,0,6,0,0,0,0,7,5,85,90
2013,2013092911,8,0,3,0,1,2,3,0,2,0,0,0,1,0,7,80,14
2013,2013092911,9,0,1,0,1,0,0,0,0,0,0,1,0,0,56,42,60
2013,2013092911,10,0,3,0,0,2,0,0,2,0,0,0,0,3,36,54,72
2013,2013092911,11,0,2,0,0,3,0,0,2,0,0,0,0,7,34,72,106
2013,2013092911,12,1,3,0,0,0,1,0,2,0,0,0,0,-6,52,80,81
2013,2013092911,13,0,5,0,0,0,0,0,2,0,0,0,0,3,42,90,108
2013,2013092911,14,0,7,0,0,3,0,0,4,1,0,0,0,7,13,80,93
2013,2013092911,15,0,2,0,1,2,2,0,2,1,0,0,1,0,24,80,48
2013,2013092911,16,0,5,0,0,5,0,0,6,0,0,0,0,3,23,89,107
2013,2013092911,17,0,5,0,0,2,1,0,2,0,0,0,1,0,18,77,36
2013,2013092911,18,0,3,0,0,3,0,0,2,0,0,0,0,7,56,80,136
2013,2013092911,19,1,8,0,0,1,2,1,4,0,0,0,0,0,0,79,72
2013,2013092911,20,0,0,0,1,4,0,0,1,0,0,0,1,0,6,80,12
2013,2013092911,21,0,4,0,0,0,0,1,2,0,0,0,0,0,40,92,91
2013,2013092912,1,0,7,0,0,3,0,0,4,0,0,0,0,3,23,80,98
2013,2013092912,2,0,1,0,0,2,1,0,2,0,0,0,1,0,28,80,56
2013,2013092912,3,0,2,0,0,1,2,0,0,0,0,0,1,0,4,75,8
2013,2013092912,4,0,2,0,1,9,1,0,4,0,0,0,0,7,1,75,76
2013,2013092912,5,0,6,0,1,2,0,0,3,0,0,1,0,0,22,74,89
2013,2013092912,6,0,2,0,0,2,0,0,2,0,0,0,0,3,48,92,110
2013,2013092912,7,0,4,0,1,3,0,0,2,0,0,0,0,7,21,80,101
2013,2013092912,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,62
2013,2013092912,9,0,3,0,0,0,2,0,0,0,0,0,1,0,3,80,6
2013,2013092912,10,0,1,0,0,1,0,0,1,0,0,0,1,0,55,58,110
2013,2013092912,11,0,5,0,1,3,2,0,5,0,0,0,0,3,22,93,111
2013,2013092912,12,1,3,0,0,2,1,0,2,0,0,0,1,0,7,80,14
2013,2013092912,13,0,3,0,1,2,2,0,2,1,0,0,0,7,47,89,136
2013,2013092912,14,1,2,0,0,1,1,0,2,0,0,0,0,3,45,80,98
2013,2013092912,15,0,3,0,0,1,0,0,2,0,0,0,0,7,18,80,98
2013,2013092912,16,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,80,-2
2013,2013092912,17,0,2,0,1,1,2,0,1,0,0,0,0,3,49,59,77
2013,2013092912,18,0,5,0,0,0,1,1,3,0,0,0,0,7,11,80,91
2013,2013092912,19,0,4,0,0,0,0,0,3,0,NA,NA,0,3,25,52,70
2013,2013092912,20,0,0,0,1,2,0,1,0,0,0,0,0,0,38,46,47
2013,2013092912,21,0,2,0,0,0,0,0,1,0,0,1,0,0,41,62,93
2013,2013092912,22,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,90,80
2013,2013093000,1,0,3,0,0,3,0,0,2,0,0,0,0,7,5,82,87
2013,2013093000,2,0,2,0,1,5,2,0,2,0,0,0,0,3,34,83,101
2013,2013093000,3,0,0,0,1,0,1,0,0,0,0,0,1,0,33,80,66
2013,2013093000,4,0,1,0,0,1,0,0,0,0,0,0,1,0,11,65,22
2013,2013093000,5,1,5,0,2,0,3,0,2,0,0,0,1,0,-10,80,-20
2013,2013093000,6,0,2,0,0,1,1,1,2,1,0,0,0,0,38,91,76
2013,2013093000,7,0,5,0,0,1,2,0,3,0,0,0,0,7,0,62,62
2013,2013093000,8,0,3,0,0,4,0,0,3,0,0,0,0,7,5,81,86
2013,2013093000,9,0,1,0,0,1,0,0,0,0,0,0,1,0,28,80,56
2013,2013093000,10,0,1,0,0,1,0,0,1,0,0,0,0,0,22,68,32
2013,2013093000,11,1,2,0,0,0,1,0,1,0,0,0,0,7,5,23,28
2013,2013093000,12,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,80,1
2013,2013093000,13,0,0,0,0,1,0,0,0,0,0,0,1,0,23,80,46
2013,2013093000,14,0,5,0,0,3,0,0,3,0,0,0,0,7,8,59,67
2013,2013093000,15,1,1,0,0,0,1,0,0,0,0,0,1,0,-12,80,-24
2013,2013093000,16,0,1,0,0,0,0,0,0,0,0,0,0,7,13,43,56
2013,2013093000,17,2,2,0,0,0,2,0,2,0,0,0,1,0,2,80,4
2013,2013093000,18,0,2,0,1,1,2,0,1,0,0,1,0,0,43,58,76
2013,2013093000,19,0,6,0,1,1,1,0,4,0,0,0,0,7,3,67,70
2013,2013093000,20,0,4,0,0,4,1,0,5,0,0,0,0,3,29,80,98
2013,2013093000,21,0,1,0,0,0,0,0,0,0,0,0,0,0,43,80,51
2013,2013093000,22,0,3,0,1,2,2,1,1,1,0,0,0,0,3,43,25
2013,2013093000,23,1,3,0,0,0,1,0,2,0,0,0,0,0,6,97,46
2013,2013093000,24,0,0,0,0,0,2,0,0,0,0,0,0,0,-1,53,7
2013,2013100300,1,0,0,0,0,1,0,0,0,0,0,0,1,0,19,92,38
2013,2013100300,2,0,0,0,1,1,1,0,1,0,0,0,0,7,1,32,33
2013,2013100300,3,0,2,0,0,3,0,0,3,0,0,0,1,0,19,90,38
2013,2013100300,4,1,5,0,0,2,1,0,3,0,0,0,0,3,52,90,108
2013,2013100300,5,1,2,0,1,0,2,0,1,0,0,0,1,0,-6,80,-12
2013,2013100300,6,0,0,0,0,3,0,0,1,0,0,0,1,0,58,75,116
2013,2013100300,7,1,1,0,0,2,1,1,1,0,0,0,0,3,30,31,49
2013,2013100300,8,0,2,0,2,1,0,0,1,0,0,0,1,0,16,88,32
2013,2013100300,9,0,3,0,4,5,1,0,4,1,0,0,0,7,1,74,75
2013,2013100300,10,0,0,0,0,2,0,0,0,0,0,0,1,0,45,80,90
2013,2013100300,11,0,2,0,1,3,3,0,1,0,0,0,1,6,36,35,72
2013,2013100300,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76,54
2013,2013100300,13,0,1,0,0,2,0,0,1,0,0,0,0,7,54,80,134
2013,2013100300,14,1,1,0,1,0,2,0,0,0,0,0,1,0,-6,80,-12
2013,2013100300,15,1,1,0,1,7,2,0,4,0,0,0,0,7,2,54,56
2013,2013100300,16,0,2,0,0,0,1,0,2,0,0,0,0,7,37,74,111
2013,2013100300,17,0,0,0,0,1,0,0,0,0,0,0,1,0,2,80,4
2013,2013100300,18,1,0,0,0,1,1,1,0,0,0,0,1,0,9,61,18
2013,2013100300,19,1,0,0,1,0,1,0,0,0,0,0,1,0,-7,89,-14
2013,2013100300,20,0,0,0,3,4,2,0,2,0,0,0,0,3,24,32,50
2013,2013100300,21,0,1,0,1,0,0,0,0,0,0,0,1,0,9,81,18
2013,2013100300,22,1,1,0,0,2,1,0,1,0,0,0,1,0,2,67,4
2013,2013100300,23,0,1,0,0,2,0,0,1,0,0,0,1,0,20,93,40
2013,2013100300,24,0,3,0,0,3,2,0,2,1,0,0,0,3,44,57,75
2013,2013100300,25,0,2,0,0,0,0,0,0,0,0,0,0,-6,44,80,64
2013,2013100300,26,1,4,0,0,0,1,0,1,0,0,1,0,0,13,80,51
2013,2013100300,27,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,58,15
2013,2013100600,1,0,1,0,1,1,1,1,0,0,0,0,1,0,9,80,18
2013,2013100600,2,1,5,0,0,3,2,0,3,0,0,0,0,3,47,68,86
2013,2013100600,3,1,0,0,0,0,0,1,0,0,0,0,0,0,11,80,11
2013,2013100600,4,0,0,0,0,2,0,0,0,0,0,0,0,3,19,6,24
2013,2013100600,5,1,2,0,1,1,1,0,1,0,0,0,1,0,8,80,16
2013,2013100600,6,0,2,0,1,2,1,0,1,0,0,0,1,0,6,89,12
2013,2013100600,7,1,1,0,0,1,1,0,0,0,0,0,1,0,12,75,24
2013,2013100600,8,0,2,0,0,1,0,0,0,0,0,0,1,0,6,72,12
2013,2013100600,9,0,2,0,0,1,0,0,1,0,0,0,1,0,33,87,66
2013,2013100600,10,1,4,0,1,0,1,0,2,0,0,0,0,7,15,72,87
2013,2013100600,11,0,5,0,0,1,0,0,2,0,0,0,0,7,3,80,83
2013,2013100600,12,0,5,0,0,1,1,0,1,0,0,0,0,7,25,71,96
2013,2013100600,13,0,3,0,0,0,0,0,0,0,0,0,0,0,2,69,27
2013,2013100600,14,0,7,0,1,3,2,0,3,0,0,0,0,3,36,78,96
2013,2013100600,15,0,2,0,0,3,1,0,3,1,0,0,0,3,27,80,98
2013,2013100600,16,0,2,0,2,2,0,0,1,0,0,0,1,0,43,80,86
2013,2013100600,17,0,3,0,1,7,1,0,4,0,0,1,0,0,62,99,136
2013,2013100600,18,0,3,0,2,4,1,0,3,1,0,0,0,3,48,74,92
